GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS326309702	2015-06-12 00:01:03	32181	species	Henslow's Sparrow	Centronyx henslowii			5					United States	US	Michigan	US-MI	Kent	US-MI-081		23			Pierce Cedar Creek 2015 Grassland Bird Research Site J109	L3713784	P	42.8580670	-85.5188965	2015-06-11	06:04:00	obsr622633	S23866380	Stationary	P21	EBIRD	15			3	1		0	1	1			all distinct "tsi-lick" songs	
URN:CornellLabOfOrnithology:EBIRD:OBS328270520	2015-06-24 10:11:54	32181	species	Henslow's Sparrow	Centronyx henslowii			3					United States	US	Michigan	US-MI	Kent	US-MI-081		23			Pierce Cedar Creek 2015 Grassland Bird Research Site J33	L3742201	P	42.8680012	-85.5211074	2015-06-19	06:29:00	obsr622633	S24008029	Stationary	P21	EBIRD	15			2	1		0	1	1			all distinct "tsi-lick" songs, all singing males	
URN:CornellLabOfOrnithology:EBIRD:OBS332387938	2021-04-01 07:52:31.80637	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			Grand Rapids, East end 52nd Street Southeast	L2517799	P	42.8695000	-85.5193900	2015-07-19	07:55:00	obsr221163	S24311776	Stationary	P21	EBIRD	41			1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.0.1 Build 5		
URN:CornellLabOfOrnithology:EBIRD:OBS331364587	2015-07-12 09:34:34	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			Grand Rapids, East end 52nd Street Southeast	L2517799	P	42.8695000	-85.5193900	2015-07-12	09:24:00	obsr221163	S24234699	Stationary	P21	EBIRD	10			1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.0.1 Build 5		
URN:CornellLabOfOrnithology:EBIRD:OBS332384585	2021-03-24 15:49:23.34188	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			52nd Street Dead End	L3792042	P	42.8694851	-85.5193377	2015-07-18	07:30:00	obsr107164	S24311542	Stationary	P21	EBIRD	12			2	1	G1350627	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS332384601	2021-03-24 15:49:23.34188	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			52nd Street Dead End	L3792042	P	42.8694851	-85.5193377	2015-07-18	07:30:00	obsr170616	S24311543	Stationary	P21	EBIRD	12			2	1	G1350627	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS331833841	2021-03-24 15:49:23.34188	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			52nd Street Dead End	L3792042	P	42.8694851	-85.5193377	2015-07-15	07:46:00	obsr107164	S24270306	Traveling	P22	EBIRD	14	0.402		1	1		0	1	0			Heard the "t-slick" song. 1 calling to the east, one calling off to the south. Possibly a 3rd off to the south, however given HESP status in the county I decided to go conservative. Definitely 2 singing from different locations from the end of the road.	
URN:CornellLabOfOrnithology:EBIRD:OBS330279763	2015-07-05 06:09:28	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			US-MI-Cascade-Gerald R Ford International Airport - 42.8696x-85.5218	L3770238	P	42.8695740	-85.5218100	2015-07-05	06:00:00	obsr396297	S24153737	Stationary	P21	EBIRD	5			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS330588421	2021-03-19 09:06:19.102151	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			52 street and airport runway	L3774505	P	42.8694851	-85.5179501	2015-07-06	18:30:00	obsr457643	S24174568	Stationary	P21	EBIRD	50			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS332191606	2021-03-24 15:49:23.34188	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			52nd - Kraft	L2773110	P	42.8700050	-85.5266411	2015-07-17	17:46:00	obsr19409	S24297386	Stationary	P21	EBIRD	54			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS333469737	2018-12-15 11:19:53	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			52nd St. end at GRR	L3814177	P	42.8694851	-85.5194235	2015-07-26	06:25:00	obsr232297	S24391488	Traveling	P22	EBIRD	30	0.161		1	1		1	1	1			Continuing likely breeders.	
URN:CornellLabOfOrnithology:EBIRD:OBS394582736	2016-04-25 09:31:58	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			Stanaback Park	L1580301	H	42.8950266	-85.5998500	2016-04-24	10:18:00	obsr437717	S29170962	Traveling	P22	EBIRD	24	0.322		1	1		1	1	1			Early and also in an unusual location. Based on ebird, this is the first reliable sighting of HESP outside of GRR. Heard singing with typical tse-lick, followed it into the prairie just due east of Holland Homes. See photos below. Recording won't upload.	
URN:CornellLabOfOrnithology:EBIRD:OBS427426630	2016-09-03 23:05:27	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J34	L4899459	P	42.8622700	-85.5215000	2016-05-27	08:02:00	obsr622633	S31407294	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427409954	2016-09-03 21:54:58	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J12	L4899299	P	42.8586400	-85.5191300	2016-05-27	06:30:00	obsr622633	S31406154	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS408026747	2021-03-19 09:06:19.102151	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			Gerald R. Ford Airport (s. Kraft Ave. access)	L888511	H	42.8763415	-85.5267137	2016-05-27	06:20:00	obsr264117	S29960162	Traveling	P22	EBIRD	120	1.609		2	1		0	1	0			On the hill south of 52nd st end	
URN:CornellLabOfOrnithology:EBIRD:OBS427419807	2016-09-03 22:34:39	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J19	L4899389	P	42.8595200	-85.5178900	2016-05-27	07:15:00	obsr622633	S31406832	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427412407	2016-09-30 22:10:17	32181	species	Henslow's Sparrow	Centronyx henslowii			4					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J16	L4899321	P	42.8595700	-85.5215600	2016-05-27	06:52:00	obsr622633	S31406326	Stationary	P21	EBIRD	15			1	0		0	1	1			Careful count during Point Count Surveys	
URN:CornellLabOfOrnithology:EBIRD:OBS402002709	2021-03-26 03:04:12.593349	32181	species	Henslow's Sparrow	Centronyx henslowii			8	M	C3	M		United States	US	Michigan	US-MI	Kent	US-MI-081		23			Gerald R. Ford Airport (s. Kraft Ave. access)	L888511	H	42.8763415	-85.5267137	2016-05-13	10:00:00	obsr243663	S29610746	Traveling	P22	EBIRD	180	4.828		3	1	G1752178	0	1	1		All over the airport. 60th street, 52nd, Kraft, and 36th.	PCCI Target	
URN:CornellLabOfOrnithology:EBIRD:OBS402138126	2021-03-26 03:04:12.593349	32181	species	Henslow's Sparrow	Centronyx henslowii			8	M	C3	M		United States	US	Michigan	US-MI	Kent	US-MI-081		23			Gerald R. Ford Airport (s. Kraft Ave. access)	L888511	H	42.8763415	-85.5267137	2016-05-13	10:00:00	obsr237582	S29618841	Traveling	P22	EBIRD	180	4.828		3	1	G1752178	0	1	1		All over the airport. 60th street, 52nd, Kraft, and 36th.	PCCI Target	
URN:CornellLabOfOrnithology:EBIRD:OBS427402170	2016-09-30 22:10:17	32181	species	Henslow's Sparrow	Centronyx henslowii			5					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J3	L4899221	P	42.8568600	-85.5204000	2016-05-27	06:08:00	obsr622633	S31405566	Stationary	P21	EBIRD	15			1	0		0	1	1			Careful count during Point Count Survey	
URN:CornellLabOfOrnithology:EBIRD:OBS427424154	2016-09-03 22:49:45	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J26	L4899422	P	42.8604100	-85.5166500	2016-06-10	08:16:00	obsr622633	S31407101	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS414239934	2021-03-26 03:04:12.593349	32181	species	Henslow's Sparrow	Centronyx henslowii			2	S 	C2	S 		United States	US	Michigan	US-MI	Kent	US-MI-081		23			Gerald R. Ford Airport (s. Kraft Ave. access)	L888511	H	42.8763415	-85.5267137	2016-06-25	08:01:00	obsr129459	S30399989	Traveling	P22	EBIRD	25	1.207		2	1	G1826599	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS414599110	2021-03-19 09:06:19.102151	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			Grand Rapids, East end 52nd Street Southeast	L2517799	P	42.8695000	-85.5193900	2016-06-28	07:03:00	obsr221163	S30427159	Stationary	P21	EBIRD	6			1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.2 Build 70		
URN:CornellLabOfOrnithology:EBIRD:OBS413974857	2021-03-26 03:04:12.593349	32181	species	Henslow's Sparrow	Centronyx henslowii			2	S 	C2	S 		United States	US	Michigan	US-MI	Kent	US-MI-081		23			Gerald R. Ford Airport (s. Kraft Ave. access)	L888511	H	42.8763415	-85.5267137	2016-06-25	08:01:00	obsr107164	S30380257	Traveling	P22	EBIRD	25	1.207		2	1	G1826599	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS411423513	2021-03-19 09:06:19.102151	32181	species	Henslow's Sparrow	Centronyx henslowii			2	S 	C2	S 		United States	US	Michigan	US-MI	Kent	US-MI-081		23			60th St SE at south Ford Airport runway - 42.8557x-85.5202	L4600028	P	42.8556540	-85.5202400	2016-06-12	08:44:00	obsr242675	S30189710	Traveling	P22	EBIRD	45	0.644		1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.1 Build 65	At least two singing in grassland.	
URN:CornellLabOfOrnithology:EBIRD:OBS427633745	2016-09-04 18:32:58	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J44	L4901520	P	42.8649300	-85.5177600	2016-06-03	06:46:00	obsr622633	S31420487	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427397995	2016-09-03 21:29:55	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J1	L4899209	P	42.8559700	-85.5216500	2016-06-17	07:30:00	obsr622633	S31405451	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427424921	2016-09-03 22:53:37	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J28	L4899436	P	42.8613700	-85.5215200	2016-06-03	08:10:00	obsr622633	S31407153	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427404003	2016-09-03 21:39:50	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J6	L4899236	P	42.8577600	-85.5203900	2016-06-10	07:04:00	obsr622633	S31405669	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS418774236	2016-07-18 19:27:59	32181	species	Henslow's Sparrow	Centronyx henslowii			X					United States	US	Michigan	US-MI	Kent	US-MI-081		23			60th GRR	L2911558	P	42.8575319	-85.5147457	2016-06-24	10:00:00	obsr264117	S30751146	Incidental	P20	EBIRD				4	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427415858	2016-09-03 22:19:35	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J17	L4899357	P	42.8595600	-85.5203400	2016-06-10	06:19:00	obsr622633	S31406578	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS413478556	2021-03-19 09:06:19.102151	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			Grand Rapids, East end 52nd Street Southeast	L2517799	P	42.8695000	-85.5193900	2016-06-22	07:08:00	obsr221163	S30340136	Stationary	P21	EBIRD	26			1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.1 Build 65		
URN:CornellLabOfOrnithology:EBIRD:OBS427420331	2016-09-03 22:37:43	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J20	L4899394	P	42.8595100	-85.5166700	2016-06-10	08:19:00	obsr622633	S31406870	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427407379	2016-09-03 21:47:56	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J10	L4899266	P	42.8586700	-85.5215800	2016-06-10	07:23:00	obsr622633	S31405888	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS413653955	2021-04-01 07:52:31.80637	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			Gerald R. Ford Airport (s. Kraft Ave. access)	L888511	H	42.8763415	-85.5267137	2016-06-23	08:18:00	obsr437717	S30354368	Traveling	P22	EBIRD	25	0.483		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427430625	2016-09-03 23:18:29	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J39	L4899485	P	42.8631400	-85.5190300	2016-06-03	06:28:00	obsr622633	S31407546	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427422712	2016-09-03 22:44:07	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J23	L4899404	P	42.8604500	-85.5203200	2016-06-10	08:00:00	obsr622633	S31407021	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427424606	2016-09-03 22:52:01	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J27	L4899429	P	42.8603900	-85.5154300	2016-06-17	06:40:00	obsr622633	S31407132	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427638749	2016-09-04 18:54:20	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J50	L4901607	P	42.8658300	-85.5177400	2016-06-03	06:21:00	obsr622633	S31420868	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS428064325	2016-09-06 11:25:10	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS K1	L4905840	P	42.8700400	-85.5206700	2016-06-17	07:40:00	obsr622633	S31449946	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427427914	2016-09-03 23:13:34	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J36	L4899473	P	42.8622400	-85.5190500	2016-06-17	07:16:00	obsr622633	S31407366	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427419400	2016-09-03 22:32:08	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J18	L4899385	P	42.8595400	-85.5191200	2016-06-03	08:40:00	obsr622633	S31406804	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS414407857	2016-06-27 07:38:09	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			Grand Rapids, East end 52nd Street Southeast	L2517799	P	42.8695000	-85.5193900	2016-06-27	07:26:00	obsr221163	S30412121	Stationary	P21	EBIRD	11			1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.2 Build 70		
URN:CornellLabOfOrnithology:EBIRD:OBS427636864	2016-09-04 18:47:50	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J48	L4901578	P	42.8661500	-85.5201700	2016-06-03	07:05:00	obsr622633	S31420733	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427425729	2016-09-03 22:57:57	32181	species	Henslow's Sparrow	Centronyx henslowii			2					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J30	L4899443	P	42.8613400	-85.5190700	2016-06-03	06:12:00	obsr622633	S31407208	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427402868	2016-09-03 21:36:02	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J4	L4899227	P	42.8568400	-85.5191800	2016-06-10	06:07:00	obsr622633	S31405595	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427634810	2016-09-04 18:37:18	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J45	L4901538	P	42.8649100	-85.5165400	2016-06-10	07:55:00	obsr622633	S31420572	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427410530	2016-09-03 21:56:54	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J13	L4899305	P	42.8586200	-85.5179100	2016-06-10	06:44:00	obsr622633	S31406198	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427403296	2016-09-03 21:38:01	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J5	L4899231	P	42.8577700	-85.5216100	2016-06-03	06:24:00	obsr622633	S31405624	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS413809253	2021-03-19 09:06:19.102151	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			Grand Rapids, East end 52nd Street Southeast	L2517799	P	42.8695000	-85.5193900	2016-06-24	07:09:00	obsr221163	S30367341	Stationary	P21	EBIRD	21			1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.1 Build 65		
URN:CornellLabOfOrnithology:EBIRD:OBS427646482	2016-09-04 19:25:40	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J60	L4901709	P	42.8688500	-85.5201100	2016-06-17	08:00:00	obsr622633	S31421402	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS413524696	2021-03-19 09:06:19.102151	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			Grand Rapids, East end 52nd Street Southeast	L2517799	P	42.8695000	-85.5193900	2016-06-22	12:29:00	obsr221163	S30344400	Stationary	P21	EBIRD	28			1	1		0	1	0		<br />Submitted from eBird for iOS, version 1.2.1 Build 65		
URN:CornellLabOfOrnithology:EBIRD:OBS427398659	2016-09-03 21:31:37	32181	species	Henslow's Sparrow	Centronyx henslowii			1					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J2	L4899215	P	42.8568700	-85.5216300	2016-06-03	06:05:00	obsr622633	S31405490	Stationary	P21	EBIRD	15			1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS427628386	2016-09-30 22:09:46	32181	species	Henslow's Sparrow	Centronyx henslowii			3					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J40	L4901441	P	42.8631200	-85.5178100	2016-06-17	07:00:00	obsr622633	S31420076	Stationary	P21	EBIRD	15			1	0		0	1	1			Careful count during Point Count Surveys	
URN:CornellLabOfOrnithology:EBIRD:OBS411102642	2021-03-19 09:06:19.102151	32181	species	Henslow's Sparrow	Centronyx henslowii			4					United States	US	Michigan	US-MI	Kent	US-MI-081		23			60th GRR	L2911558	P	42.8575319	-85.5147457	2016-06-10	06:15:00	obsr243663	S30167654	Traveling	P22	EBIRD	300	1.609		1	1	G1813550	0	1	1			Common here. This is with not paying attention to them	
URN:CornellLabOfOrnithology:EBIRD:OBS427411351	2016-09-30 22:09:46	32181	species	Henslow's Sparrow	Centronyx henslowii			3					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J14	L4899308	P	42.8586100	-85.5166900	2016-06-17	06:21:00	obsr622633	S31406255	Stationary	P21	EBIRD	15			1	0		0	1	1			Careful count during Point Count Surveys. Possibly largest population in West Michigan.	
URN:CornellLabOfOrnithology:EBIRD:OBS411959458	2021-03-19 09:06:19.102151	32181	species	Henslow's Sparrow	Centronyx henslowii			4					United States	US	Michigan	US-MI	Kent	US-MI-081		23			60th GRR	L2911558	P	42.8575319	-85.5147457	2016-06-10	06:15:00	obsr264117	S30228960	Traveling	P22	EBIRD	300	1.609		1	1	G1813550	0	1	1			Common here. This is with not paying attention to them	
URN:CornellLabOfOrnithology:EBIRD:OBS427427411	2016-09-30 22:10:17	32181	species	Henslow's Sparrow	Centronyx henslowii			4					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J35	L4899460	P	42.8622600	-85.5202800	2016-06-10	06:55:00	obsr622633	S31407342	Stationary	P21	EBIRD	15			1	0		0	1	1			Careful count during Point Count Surveys. High densities of HESP	
URN:CornellLabOfOrnithology:EBIRD:OBS427406830	2016-09-30 22:10:17	32181	species	Henslow's Sparrow	Centronyx henslowii			4					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J9	L4899258	P	42.8577100	-85.5167200	2016-06-03	07:05:00	obsr622633	S31405856	Stationary	P21	EBIRD	15			1	0		0	1	1			Careful count during Point Count Surveys.	
URN:CornellLabOfOrnithology:EBIRD:OBS427423719	2016-09-30 22:10:17	32181	species	Henslow's Sparrow	Centronyx henslowii			4					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J25	L4899417	P	42.8604200	-85.5178700	2016-06-10	08:31:00	obsr622633	S31407077	Stationary	P21	EBIRD	15			1	0		0	1	1			Careful count during Point Count Surveys. Abundant	
URN:CornellLabOfOrnithology:EBIRD:OBS427411911	2016-09-30 22:10:17	32181	species	Henslow's Sparrow	Centronyx henslowii			3					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J15	L4899317	P	42.8585900	-85.5154600	2016-06-03	07:25:00	obsr622633	S31406296	Stationary	P21	EBIRD	15			1	0		0	1	1			Careful count during Point Count Surveys	
URN:CornellLabOfOrnithology:EBIRD:OBS427423215	2016-09-30 22:09:46	32181	species	Henslow's Sparrow	Centronyx henslowii			3					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J24	L4899409	P	42.8604400	-85.5191000	2016-06-17	07:33:00	obsr622633	S31407050	Stationary	P21	EBIRD	15			1	0		0	1	1			Careful count during Point Count Survey	
URN:CornellLabOfOrnithology:EBIRD:OBS427408953	2016-09-30 22:10:17	32181	species	Henslow's Sparrow	Centronyx henslowii			3					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J11	L4899271	P	42.8586500	-85.5203600	2016-06-03	06:43:00	obsr622633	S31406081	Stationary	P21	EBIRD	15			1	0		0	1	1			Careful count during Point Count Survey.	
URN:CornellLabOfOrnithology:EBIRD:OBS410759148	2016-09-01 21:40:21	32181	species	Henslow's Sparrow	Centronyx henslowii			9					United States	US	Michigan	US-MI	Kent	US-MI-081		23			60th GRR	L2911558	P	42.8575319	-85.5147457	2016-06-07	07:10:00	obsr264117	S30143459	Traveling	P22	EBIRD	339	2.414		4	0	G1805457	1	1	1			Largest breeding population the county.	
URN:CornellLabOfOrnithology:EBIRD:OBS427406237	2016-09-30 22:09:46	32181	species	Henslow's Sparrow	Centronyx henslowii			3					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J8	L4899249	P	42.8577200	-85.5179400	2016-06-17	06:06:00	obsr622633	S31405776	Stationary	P21	EBIRD	15			1	0		0	1	1			Careful count during Point Count Survey. Amazing grassland for HESP's!	
URN:CornellLabOfOrnithology:EBIRD:OBS409513459	2017-08-16 19:46:02	32181	species	Henslow's Sparrow	Centronyx henslowii			14	T 	C3	T 		United States	US	Michigan	US-MI	Kent	US-MI-081		23			60th GRR	L2911558	P	42.8575319	-85.5147457	2016-06-03	06:05:00	obsr243663	S30058517	Traveling	P22	EBIRD	445	4.023		6	1		0	1	1		PCCI Research. These are birds seen in my point counts and in between. Numbers much greater if you include other field techs point counts.		
URN:CornellLabOfOrnithology:EBIRD:OBS427421974	2016-09-30 22:10:17	32181	species	Henslow's Sparrow	Centronyx henslowii			3					United States	US	Michigan	US-MI	Kent	US-MI-081		23			PCCI 2016 GBRS J22	L4899399	P	42.8604700	-85.5215500	2016-06-10	07:42:00	obsr622633	S31406951	Stationary	P21	EBIRD	15			1	0		0	1	1			Careful count during Point Count Survey	
