GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS254659245	2021-03-19 09:41:01.094925	7149	species	Least Bittern	Ixobrychus exilis			1					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2014-05-18	15:15:00	obsr167561	S18451398	Traveling	P22	EBIRD	30	1.287		1	1		0	1	0		Submitted from BirdsEye Log for Android v1.06		
URN:CornellLabOfOrnithology:EBIRD:OBS257285052	2021-03-30 18:11:25.024588	7149	species	Least Bittern	Ixobrychus exilis			1					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2014-05-29	08:00:00	obsr5524	S18619000	Traveling	P22	EBIRD	115	7.242		1	1	G918476	0	1	0		The other observers were Beth & Don Freiday and Kathy & Roger Horn.--<br />Submitted from BirdLog NA for iOS, version 1.7.1		
URN:CornellLabOfOrnithology:EBIRD:OBS257260654	2021-03-31 03:28:38.49621	7149	species	Least Bittern	Ixobrychus exilis			1					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2014-05-29	08:00:00	obsr169994	S18617072	Traveling	P22	EBIRD	115	7.242		1	1	G918476	0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.7.1		
URN:CornellLabOfOrnithology:EBIRD:OBS253871390	2018-08-05 13:47:30	7149	species	Least Bittern	Ixobrychus exilis			1					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2014-05-15	07:45:00	obsr129836	S18406199	Incidental	P20	EBIRD				1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS254890981	2021-03-19 09:41:01.094925	7149	species	Least Bittern	Ixobrychus exilis			1					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2014-05-14	18:20:00	obsr425807	S18464319	Traveling	P22	EBIRD	120	4.828		5	1	G903448	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS257425000	2021-03-30 18:11:25.024588	7149	species	Least Bittern	Ixobrychus exilis			1					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2014-05-29	08:00:00	obsr128801	S18628492	Traveling	P22	EBIRD	115	7.242		1	1	G918476	0	1	0		The other observers were Beth & Don Freiday and Kathy & Roger Horn.--<br />Submitted from BirdLog NA for iOS, version 1.7.1		
URN:CornellLabOfOrnithology:EBIRD:OBS250076739	2021-03-19 09:41:01.094925	7149	species	Least Bittern	Ixobrychus exilis			1					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2014-05-03	07:54:00	obsr298866	S18193153	Traveling	P22	EBIRD	91	1.609		2	1		0	1	0		<br />Submitted from BirdLog NA for iOS, version 1.7.1		
URN:CornellLabOfOrnithology:EBIRD:OBS254164586	2017-08-16 15:09:51	7149	species	Least Bittern	Ixobrychus exilis			1					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2014-05-16	14:00:00	obsr304717	S18423831	Traveling	P22	EBIRD	105	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS277629478	2021-03-19 09:41:01.094925	7149	species	Least Bittern	Ixobrychus exilis			1					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2014-05-19	19:29:00	obsr299299	S20319173	Traveling	P22	EBIRD	111	0.402		3	1	G1027574	0	1	0			heard	
URN:CornellLabOfOrnithology:EBIRD:OBS255073506	2021-04-01 08:09:46.706605	7149	species	Least Bittern	Ixobrychus exilis			1					United States	US	Michigan	US-MI	Bay	US-MI-017	US-MI_1628				Nayanquing Point SWA	L577756	H	43.7742237	-83.9376283	2014-05-14	08:00:00	obsr239492	S18474975	Traveling	P22	EBIRD	90	1.609		2	1		0	1	0				
